week,slot_number,brand,recipe_title,person_size,calories,grams
2026-W34,25,HelloFresh,Warming Spiced Salmon Harvest Bowl,2,3185,626.5
2026-W34,26,HelloFresh,Creamy Lemon & Chive Salmon Tagliatelle,2,4441,568.6
2026-W34,27,HelloFresh,Sweet Chilli Crispy Fish Burger,2,3815,518
2026-W34,28,HelloFresh,Californian Style King Prawn Salad,2,2111,559.3
2026-W34,29,HelloFresh,Super Quick Chermoula Spiced Beef and Couscous,2,3083,548
2026-W34,30,HelloFresh,Easy Teriyaki and Lime Chicken Udon Stir-Fry,2,1725,459.3
2026-W34,31,HelloFresh,One Pan Sesame-Ginger Miso Pork Udon,2,2443,386.8
2026-W34,32,HelloFresh,Jerk Spiced Pork and Black Bean Bowl,2,3537,720
2026-W34,33,HelloFresh,15 Minute Butter Chicken Masala,2,2969,407.3
2026-W34,34,HelloFresh,Brazilian Style Spiced Chicken Couscous Bowl,2,2588,601.3
2026-W34,35,HelloFresh,Rich Sausage Ragu al Forno and Spaghetti,2,3741,558.9
2026-W34,36,HelloFresh,One Pot Chicken Provençal Style Soup,2,2013,604.5
2026-W34,37,HelloFresh,Speedy Butter Chicken Baked Naan,2,3443,451.3
2026-W34,38,HelloFresh,Smoky Mexican Style Pork Burrito Bowl,2,3502,514.8
2026-W34,39,HelloFresh,Creamy Cajun Chorizo Rigatoni,2,4039,426.3
2026-W34,40,HelloFresh,Jerk Glazed Sausages and Roasted Sweet Potato,2,2856,527.5
2026-W34,41,HelloFresh,Speedy Spicy Cajun Chicken Macaroni,2,3516,509.3
2026-W34,42,HelloFresh,One Pot Hoisin Chicken and Mushroom Udon Broth,2,2721,659.3
2026-W34,43,HelloFresh,Air Fryer Greek Style Chicken and Roast Potatoes,2,2668,578.5
2026-W34,44,HelloFresh,Air Fryer Indonesian Style Chicken Poke Bowl,2,4186,584.4
2026-W34,45,HelloFresh,Quick Air Fryer Chicken in Peanut XO Sauce,2,3765,671
2026-W34,46,HelloFresh,Trinidadian Style Chickpea Doubles,2,2266,451.8
2026-W34,47,HelloFresh,Warm Roasted Tomato and Lentil Salad,2,2246,458.5
2026-W34,48,HelloFresh,Pumpkin and Sage Girasoli in Veggie 'Nduja Sauce,2,2177,427
2026-W34,49,HelloFresh,Harissa Butternut Squash Tacos,2,3643,763.2
2026-W34,50,HelloFresh,Oven-Baked Thai Style Sweet Potato & Peanut Curry,2,3972,782
2026-W34,51,HelloFresh,Pan-Fried Halloumi on Harissa Lentils,2,3088,561
2026-W34,52,HelloFresh,Classic Meat-Free Mince Lasagne,2,3623,571.5
2026-W34,53,HelloFresh,Gochujang Tofu Rice Bowl,2,2765,668
2026-W34,54,HelloFresh,Crispy Butter Bean Veggie 'Caesar' Salad,2,2368,463.3
2026-W34,55,HelloFresh,"Ratatouille Style Aubergine, Pepper & Butter Beans",2,2388,626.5
2026-W34,56,HelloFresh,Hearty Ratatouille Inspired Orzo,2,2477,704.2
2026-W34,57,HelloFresh,Thai Style Chicken Noodles,2,2173,437
2026-W34,58,HelloFresh,Herby Chicken and Pearl Couscous Salad,2,2562,423
2026-W34,59,HelloFresh,Tandoori Spiced Chicken Curry Filo Pie,2,2725,681.3
2026-W34,60,HelloFresh,Lamb Koftas in Harissa Sauce,2,2646,564.5
2026-W34,61,HelloFresh,"Creamy Honey Bacon, Potato and Baby Gem Salad",2,2443,479.5
2026-W34,62,HelloFresh,Waldorf Style Salad,2,2161,494.5
2026-W34,63,HelloFresh,Spiced Sloppy Joe Ciabattas,2,2654,413.8
2026-W34,64,HelloFresh,Oven-Baked Basa in Tarragon-Garlic Butter,2,1989,478.3
2026-W34,65,HelloFresh,Curried Chicken and Naan Crouton Salad,2,3065,512.5
2026-W34,66,HelloFresh,Classic Beef Cottage Pie,2,2663,774.8
2026-W34,67,HelloFresh,Herby Creamy Tomato Chicken Penne,2,2983,525.4
2026-W34,68,HelloFresh,Spiced Chicken and Smoky Bravas Bean Bowl,2,3821,671.7
2026-W34,69,HelloFresh,West African Style Beef and Chickpea Bulgur Bowl,2,3155,744.8
2026-W34,70,HelloFresh,Sweet Potato and Refried Bean Burrito Bowl,2,2560,491.3
2026-W34,71,HelloFresh,Korma Baked Basa and Chips,2,2641,578.5
2026-W34,72,HelloFresh,Curried Chicken Thigh Traybake,2,3684,721.5
2026-W34,73,HelloFresh,Loaded Beef Chilli Nachos,2,3955,537
2026-W34,74,HelloFresh,Crispy Serrano Caprese Bruschetta,2,2021,416
2026-W34,75,HelloFresh,Marry Me Chicken,2,2536,626
2026-W34,76,HelloFresh,Chicken in Creamy Tarragon Sauce,2,2294,601.3
2026-W34,77,HelloFresh,"Banging Bacon, Mustard and Mushroom Pie",2,2613,718
2026-W34,78,HelloFresh,Cheeseburger Inspired Beef Quesadillas Rapidas,2,4021,493
2026-W34,79,HelloFresh,Buffalo Style Chicken Salad,2,2825,483.8
2026-W34,80,HelloFresh,Cumberland Sausages in Mustard Cream Sauce,2,3208,766.9
2026-W35,1,HelloFresh,Chicken Korma Style Curry,2,3353,482.5
2026-W35,2,HelloFresh,Midweek Chipotle Beef and Pork Rigatoni,2,3245,454.5
2026-W35,3,HelloFresh,Family Favourite Pork and Apple Burger,2,3762,507.1
2026-W35,4,HelloFresh,Rosemary Chicken on Oven-Baked Pea Risotto,2,3346,710.4
2026-W35,5,HelloFresh,North Indian Style Chicken Stuffed Cheesy Naan,2,4292,613.8
2026-W35,6,HelloFresh,Cheesy Broccoli Pasta Bake,2,4059,439.3
2026-W35,7,HelloFresh,Build Your Own: Oregano Chicken Gyros,2,2863,673.3
2026-W35,8,HelloFresh,Family Favourite Crispy Pork Steak and Potato Salad,2,3010,586.8
2026-W35,9,HelloFresh,Creamy Double Cheese Sausage Lasagne,2,4206,589.5
2026-W35,10,HelloFresh,Southern Fried Style Chicken and Mac & Cheese,2,4319,474.3
2026-W35,11,HelloFresh,Caribbean Style Jerk and Pineapple Crispy Chicken,2,3461,692.3
2026-W35,12,HelloFresh,Poc Chuc Inspired Citrus Marinated Pork Steaks,2,2637,706.8
2026-W35,13,HelloFresh,Brazilian Style Beef Skewers & Green Chilli Yoghurt,2,2993,576
2026-W35,14,HelloFresh,Central American Inspired Bacon and Black Bean Stew,2,3279,873.8
2026-W35,15,HelloFresh,Roasted Jerk Butternut Squash on Rice & Beans,2,3688,895
2026-W35,16,HelloFresh,"Honey Roasted Radish, Green Chilli & Bacon Rigatoni",2,3364,440
2026-W35,17,HelloFresh,Amarillo Chilli Pork Steaks & Garlic Corn on the Cob,2,2936,554
2026-W35,18,HelloFresh,Teriyaki Beef Meatballs and Garlic Butter Rice,2,3033,560
2026-W35,19,HelloFresh,Spiced BBQ Pork Quesadillas Rapidas,2,3953,448.8
2026-W35,20,HelloFresh,Miso-Honey Aubergine Bao and Sesame Radish Slaw,2,2708,560
2026-W35,21,HelloFresh,Mexican Inspired Veggie Small Plates,2,2662,729.8
2026-W35,22,HelloFresh,21 Day Aged Rump Steak and Creamy Cajun Rigatoni,2,3696,462.3
2026-W35,23,HelloFresh,Greek Inspired Lamb Steak Sandwich,2,2688,437
2026-W35,24,HelloFresh,Chipotle Shredded Duck Tacos and Lime-Tomato Salsa,2,4956,750.5
2026-W35,25,HelloFresh,Spiced Salmon in Passion Fruit Glaze,2,2661,523.3
2026-W35,26,HelloFresh,"Scandi Style Roasted Salmon, Beetroot and Potatoes",2,3101,651
2026-W35,27,HelloFresh,King Prawn Singapore Style Noodles,2,2046,391
2026-W35,28,HelloFresh,Tanzanian Inspired Coconut Prawn Curry,2,2459,623.2
2026-W35,29,HelloFresh,Peri Peri and Creme Fraiche Beef Pasta,2,3377,520.8
2026-W35,30,HelloFresh,Spiced Sriracha Chicken Sando,2,4023,509.8
2026-W35,31,HelloFresh,Super Quick Sausage Lasagne Soup,2,2642,589.2
2026-W35,32,HelloFresh,Indian Style Spiced Beef and Pepper Tacos,2,3178,458.5
2026-W35,33,HelloFresh,15 Minute Thai Green Style Chicken Curry,2,2804,463.2
2026-W35,34,HelloFresh,Cured Ham Pasta Arrabbiata,2,2522,388.8
2026-W35,35,HelloFresh,"One Pot Sausage, Mushroom and Bean Cassoulet",2,3195,576.3
2026-W35,36,HelloFresh,Coconut Chicken Tikka Masala,2,3492,622.5
2026-W35,37,HelloFresh,Speedy Peri Peri Chicken Thighs and Spiced Chickpeas,2,3958,709.8
2026-W35,38,HelloFresh,Cheesy Beef Mince Ragu,2,3037,483.9
2026-W35,39,HelloFresh,Quick Indonesian Inspired Pork Noodles,2,2991,406.8
2026-W35,40,HelloFresh,Tropical Passion Fruit and Spiced Chicken Salad,2,3233,574.8
2026-W35,41,HelloFresh,Mediterranean Inspired Chicken and Jewelled Rice,2,3856,618.7
2026-W35,42,HelloFresh,Korean Style Honey Pork and Peanut Noodles,2,3165,450
2026-W35,43,HelloFresh,Air Fryer Honey Glazed Pork Steaks,2,3668,525
2026-W35,44,HelloFresh,Air Fryer Goan Style Chicken and Coriander Potatoes,2,2690,604
2026-W35,45,HelloFresh,Air Fryer Kashmiri Style Spiced Chicken Salad,2,2389,673.8
2026-W35,46,HelloFresh,Veggie 'Nduja Spiced Roasted Veg Bowl,2,2455,648.5
2026-W35,47,HelloFresh,Easy Peasy Spinach and Ricotta Tortelloni,2,3226,390
2026-W35,48,HelloFresh,Baked Goat's Cheese & Caramelised Onion Naanizza,2,2505,318.5
2026-W35,49,HelloFresh,Creamy Truffle Mushroom Naanizza,2,3760,520.5
2026-W35,50,HelloFresh,Chipotle Lentil and Mushroom Enchiladas,2,3052,497
2026-W35,51,HelloFresh,Souvlaki Inspired Halloumi Flatbreads,2,4943,614.3
2026-W35,52,HelloFresh,"Beetroot, Sweet Potato and Goat's Cheese Spelt Bowl",2,2617,485
2026-W35,53,HelloFresh,Singapore Style Crispy Tofu & Black Pepper Noodles,2,2652,488.8
2026-W35,54,HelloFresh,Garlic Mushroom and Onion Marmalade Tart,2,4799,494.5
2026-W35,55,HelloFresh,Teriyaki Glazed Crispy Veggie Gyozas,2,2598,489.3
2026-W35,56,HelloFresh,Vietnamese Cà Ri Chay Inspired Butternut Noodles,2,2667,709.8
2026-W35,57,HelloFresh,Bulgogi Chicken Stir-Fry,2,2194,402.5
2026-W35,58,HelloFresh,Speedy Italian Style Pesto Chicken,2,2399,634.5
2026-W35,59,HelloFresh,Chicken and Pepper Fajita Bowl,2,2441,522
2026-W35,60,HelloFresh,Greek Style Lamb Moussaka,2,2411,507.3
2026-W35,61,HelloFresh,Indian Style Spiced Pork Koftas,2,2569,490.8
2026-W35,62,HelloFresh,Chinese Style Chicken and Veg Noodle Stir-Fry,2,2137,372.5
2026-W35,63,HelloFresh,Creamy Pesto Dressed Bacon and Roast Potato Salad,2,2449,549
2026-W35,64,HelloFresh,Baked Basa on Brazilian Style Spiced Borlotti Beans,2,2122,641
2026-W35,65,HelloFresh,Fragrant Chicken Coconut Curry,2,2999,652
2026-W35,66,HelloFresh,Red Thai Style Beef Meatball Soup,2,2724,663.1
2026-W35,67,HelloFresh,Lemongrass Chicken Bánh Mì Inspired Salad,2,3111,473.8
2026-W35,68,HelloFresh,Speedy Chipotle Chicken Penne,2,2964,513.5
2026-W35,69,HelloFresh,Mediterranean Style Pork Steak and Roasted Veg Toss,2,2872,682.5
2026-W35,70,HelloFresh,Quick Sticky Gunpowder Spiced Cauliflower Salad,2,1782,522.3
2026-W35,71,HelloFresh,Korma Baked Basa and Chips,2,2641,578.5
2026-W35,72,HelloFresh,Curried Chicken Thigh Traybake,2,3684,721.5
2026-W35,73,HelloFresh,Loaded Beef Chilli Nachos,2,1955,437
2026-W35,74,HelloFresh,Crispy Serrano Caprese Bruschetta,2,2021,416
2026-W35,75,HelloFresh,Marry Me Chicken,2,2536,626
2026-W35,76,HelloFresh,Chicken in Creamy Tarragon Sauce,2,2294,601.3
2026-W35,77,HelloFresh,"Banging Bacon, Mustard and Mushroom Pie",2,2613,718
2026-W35,78,HelloFresh,Cheeseburger Inspired Beef Quesadillas Rapidas,2,4021,493
2026-W35,79,HelloFresh,Buffalo Style Chicken Salad,2,2825,483.8
2026-W35,80,HelloFresh,Cumberland Sausages in Mustard Cream Sauce,2,3208,766.9
2026-W36,1,HelloFresh,American Style Chicken Schnitzel Sando,2,4028,743.3
2026-W36,2,HelloFresh,"Hoisin Beef, Pork and Mixed Veg Stir-Fry",2,2919,397.5
2026-W36,3,HelloFresh,Mexican Style Spiced Chorizo Rice,2,3091,569.3
2026-W36,4,HelloFresh,Italian Inspired Sausage Naanizza,2,3636,401.5
2026-W36,5,HelloFresh,Italian Inspired Chicken Milanese,2,4584,652.3
2026-W36,6,HelloFresh,Coconut Korma Vegetable Curry,2,3225,692.5
2026-W36,7,HelloFresh,Build Your Own: Spiced Pork and Corn Tacos,2,3491,557.3
2026-W36,8,HelloFresh,Family Favourite Cheesy Beef Chilli Loaded Jacky-P,2,3209,740
2026-W36,9,HelloFresh,Sausages on Cheesy Peri Peri Butter Beans,2,3215,669.3
2026-W36,10,HelloFresh,Laal Maas Inspired Spicy Lamb Meatball Curry,2,2856,656.3
2026-W36,11,HelloFresh,Goan Inspired Chilli Chicken,2,3863,711
2026-W36,12,HelloFresh,Lahori Style Lamb Seekh Kebab Rolls,2,3436,584.2
2026-W36,13,HelloFresh,Goan Chicken Cafreal Inspired Curry,2,3419,694.5
2026-W36,14,HelloFresh,Easy Honey Mustard Sausage & Pear Traybake,2,3031,637.4
2026-W36,15,HelloFresh,Creamy Jaipuri Style Vegetable Curry,2,2756,796.3
2026-W36,16,HelloFresh,Kashmiri Style Chicken Breast & Romanesco Warm Salad,2,3104,890.8
2026-W36,17,HelloFresh,Gammon Steak in Roasted Pear Sauce,2,2780,761.5
2026-W36,18,HelloFresh,Brilliant Bacon Linguine Alfredo,2,3435,353.9
2026-W36,19,HelloFresh,Sticky South Carolina Style BBQ Chicken Wings,2,4704,572.8
2026-W36,20,HelloFresh,"Crispy Butter Bean, Pitta Chip and Pear Traybake",2,2263,643.3
2026-W36,21,HelloFresh,Caramelised Onion Veggie Burger and Fondue Dip,2,4401,712
2026-W36,22,HelloFresh,Rump Steak and Homemade Peppercorn Sauce,2,2452,607.3
2026-W36,23,HelloFresh,Sticky Mustard Pork Belly and Red Wine Jus,2,3365,675
2026-W36,24,HelloFresh,Duck Leg on Guinness® Braised Butter Bean Cassoulet,2,3566,580.5
2026-W36,25,HelloFresh,Creamy Lemon and Dill Salmon,2,2577,616
2026-W36,26,HelloFresh,Spiced Haddock and Coconut Cashew Curry,2,2935,515.5
2026-W36,27,HelloFresh,Punjabi Style Amritsari Fried Basa,2,2629,578.5
2026-W36,28,HelloFresh,Quick Green Chilli Prawn Brioche Rolls,2,2692,502.3
2026-W36,29,HelloFresh,Rich Red Wine Beef Rigatoni,2,3314,531.3
2026-W36,30,HelloFresh,Super Quick Spicy Middle Eastern Style Chicken,2,2897,491.8
2026-W36,31,HelloFresh,Super Quick Chorizo and Bean Stew,2,2296,570.9
2026-W36,32,HelloFresh,Super Quick Beef and Pea Rogan Josh,2,2938,620
2026-W36,33,HelloFresh,Presto Pesto Chicken and Pea Spaghetti,2,3764,415.4
2026-W36,34,HelloFresh,Super Quick Bulgogi Pork Noodles,2,2892,380.7
2026-W36,35,HelloFresh,Herby Sausage Spaghetti Bolognese,2,3807,573.5
2026-W36,36,HelloFresh,Harissa Chicken Loaded Naans,2,2776,403.8
2026-W36,37,HelloFresh,Creamy Spiced Lentil and Chicken Curry,2,2468,590
2026-W36,38,HelloFresh,Quick Hoisin Beef Tacos,2,3290,470.8
2026-W36,39,HelloFresh,Super Quick Chorizo and Tomato Spaghetti,2,3004,346.3
2026-W36,40,HelloFresh,Gyros Inspired Sweet Chilli Chicken Flatbread,2,4022,504
2026-W36,41,HelloFresh,One Pot Ginger and Lime Chicken Noodle Soup,2,2244,683.2
2026-W36,42,HelloFresh,One Pan Gochujang Pork and Peanut Udon,2,2773,490
2026-W36,43,HelloFresh,Air Fryer Thai Inspired Pork Kofta Salad,2,2655,540.5
2026-W36,44,HelloFresh,Air Fryer Sausage & Tomato Baked Gnocchi,2,2855,546.5
2026-W36,45,HelloFresh,Air Fryer Indonesian Style Pork Satay Skewers,2,3416,585
2026-W36,46,HelloFresh,Puttanesca Style Rigatoni,2,2548,439.2
2026-W36,47,HelloFresh,Speedy Chipotle Bean Chilli,2,2961,622.5
2026-W36,48,HelloFresh,Umami Miso Mushroom Rigatoni,2,3192,400
2026-W36,49,HelloFresh,Presto Pesto Pea Rigatoni,2,3265,448.5
2026-W36,50,HelloFresh,Hearty Aubergine and Lentil Veggie Moussaka,2,2501,596.7
2026-W36,51,HelloFresh,Halloumi and Pepper Skewers,2,3336,567.8
2026-W36,52,HelloFresh,Italian Inspired Butter Bean Cassoulet,2,2495,583.9
2026-W36,53,HelloFresh,Sticky Amarillo Spiced Tofu Rice Bowl,2,2044,478.3
2026-W36,54,HelloFresh,"Spiced Chickpea, Cheese and Onion Stuffed Peppers",2,2626,734.3
2026-W36,55,HelloFresh,"Easy Harissa Sweet Potato, Dill & Butter Bean Bowl",2,2557,623.3
2026-W36,56,HelloFresh,Smoky Cauliflower and Sweet Potato Tagine,2,2751,759.8
2026-W36,57,HelloFresh,Thai Green Style Chicken Curry,2,2648,434.2
2026-W36,58,HelloFresh,Caribbean Style Jerk Spiced Chicken,2,2550,556
2026-W36,59,HelloFresh,"Speedy Ginger, Lime and Garlic Coconut Chicken",2,2682,449.5
2026-W36,60,HelloFresh,Beef and Beany Quesadillas,2,2373,381.5
2026-W36,61,HelloFresh,Cured Ham Tortelloni in Veggie 'Nduja Sauce,2,2227,427
2026-W36,62,HelloFresh,Chermoula Chicken and Warm Panzanella Pasta Salad,2,2641,419.5
2026-W36,63,HelloFresh,Sticky Chicken Noodle Stir-Fry,2,2350,487.5
2026-W36,64,HelloFresh,Soy-Ginger Barramundi and Garlic Rice,2,2237,538.8
2026-W36,65,HelloFresh,Herby Roast Chicken on Butter Beans,2,2912,579.8
2026-W36,66,HelloFresh,Indonesian Style Spiced Honey Beef Noodles,2,2560,407.6
2026-W36,67,HelloFresh,Quick Harissa Cranberry Chicken on Bulgur,2,2390,572.5
2026-W36,68,HelloFresh,Speedy Rosemary Lamb and Mushroom Rigatoni,2,3107,439.4
2026-W36,69,HelloFresh,Herby Chicken Thighs and Chermoula Couscous,2,3515,612.5
2026-W36,70,HelloFresh,Warming Roasted Butternut and Borlotti Bean Bowl,2,2644,854.5
2026-W36,71,HelloFresh,Korma Baked Basa and Chips,2,2641,578.5
2026-W36,72,HelloFresh,Curried Chicken Thigh Traybake,2,3684,721.5
2026-W36,73,HelloFresh,Loaded Beef Chilli Nachos,2,1955,437
2026-W36,74,HelloFresh,Crispy Serrano Caprese Bruschetta,2,2021,416
2026-W36,75,HelloFresh,Marry Me Chicken,2,2536,626
2026-W36,76,HelloFresh,Chicken in Creamy Tarragon Sauce,2,2294,601.3
2026-W36,77,HelloFresh,"Banging Bacon, Mustard and Mushroom Pie",2,2613,718
2026-W36,78,HelloFresh,Cheeseburger Inspired Beef Quesadillas Rapidas,2,4021,493
2026-W36,79,HelloFresh,Buffalo Style Chicken Salad,2,2825,483.8
2026-W36,80,HelloFresh,Cumberland Sausages in Mustard Cream Sauce,2,3208,766.9
2026-W37,1,HelloFresh,Peri Peri Chicken Breast Traybake,2,2781,522.3
2026-W37,2,HelloFresh,Quick Gochujang Beef and Pork Chestnut Mushroom Rigatoni,2,3776,473.5
2026-W37,3,HelloFresh,Easy Pork Chilli Burrito Bowl,2,3995,633.5
2026-W37,4,HelloFresh,Creamy Lamb Bolognese and Rigatoni,2,3488,548.5
2026-W37,5,HelloFresh,Crispy Onion Loaded Hot Dogs,2,3966,628
2026-W37,6,HelloFresh,Homemade Cheesy Bean Jacky-P,2,3378,820.3
2026-W37,7,HelloFresh,Build Your Own: Pork Kofta Pittas,2,4287,615.5
2026-W37,8,HelloFresh,Family Favourite Creamy Coconut Beef Curry,2,3282,482.3
2026-W37,9,HelloFresh,Pork & Apple Burgers and Mini Mac & Cheese,2,4517,584
2026-W37,10,HelloFresh,Creamy Bacon and Mustard Penne,2,3535,382
2026-W37,11,HelloFresh,Chicken Karahi,2,3461,704.5
2026-W37,12,HelloFresh,North Indian Inspired Lamb Koftas and Mint Yoghurt,2,2508,544.8
2026-W37,13,HelloFresh,Beef Kofta Tikka Masala,2,3798,670.8
2026-W37,14,HelloFresh,Mughlai Inspired Korma Roasted Chicken,2,2353,610
2026-W37,15,HelloFresh,Spiced Paneer Kathi Inspired Rolls,2,4464,674.7
2026-W37,16,HelloFresh,Scandi Style Hot Dogs in Redcurrant Sauce,2,3547,515
2026-W37,17,HelloFresh,Pork Steaks and Pear Signature Pan Sauce,2,2284,631.8
2026-W37,18,HelloFresh,Thai Style Pork Meatball Sandwich,2,3899,628.5
2026-W37,19,HelloFresh,Weeknight Fragrant Hoisin Pork Noodles,2,3310,480
2026-W37,20,HelloFresh,Sharing Style: Sticky Romanesco and Chilli Yoghurt,2,2444,684.5
2026-W37,21,HelloFresh,"Roasted Pear, Beetroot & Greek Style Cheese Salad",2,2806,728
2026-W37,22,HelloFresh,21 Day Aged Rump Steak and Caesar Style Salad,2,2461,485.8
2026-W37,23,HelloFresh,Lamb Steaks and Green Chilli & Mint Salsa Verde,2,2605,617.3
2026-W37,24,HelloFresh,Ultimate Chicken Tikka and Rice,2,5508,876.5
2026-W37,25,HelloFresh,Teriyaki Salmon Poke Style Bowl,2,2613,503
2026-W37,26,HelloFresh,Soy and Lime Baked Salmon,2,3000,438.8
2026-W37,27,HelloFresh,Crispy Katsu Fish Burger and Spiced Chips,2,3532,620.8
2026-W37,28,HelloFresh,Malabar Style Prawn Biryani,2,2428,604.5
2026-W37,29,HelloFresh,Super Quick Easy Spaghetti Beef Ragu,2,3062,470.9
2026-W37,30,HelloFresh,Easy Peasy Zanzibar Style Chicken,2,2744,425
2026-W37,31,HelloFresh,Quick Pork and Peanut West African Style Stew,2,3485,517
2026-W37,32,HelloFresh,Super Quick Szechuan Beef,2,2561,382.5
2026-W37,33,HelloFresh,Deconstructed Greek Style Cottage Pie,2,2549,645.3
2026-W37,34,HelloFresh,Super Quick Tex-Mex Style Pork Tacos,2,3544,436.5
2026-W37,35,HelloFresh,"Sausage, Sage and Butternut Rigatoni",2,4108,511.3
2026-W37,36,HelloFresh,Teriyaki Chicken Udon Traybake,2,1861,505.7
2026-W37,37,HelloFresh,Easy Peasy Fragrant Chicken Curry,2,2614,435.3
2026-W37,38,HelloFresh,Speedy Brazilian Style Beef and Black Bean Soup,2,2590,642.8
2026-W37,39,HelloFresh,Chorizo and Pesto Butter Bean Jumble,2,3807,477.8
2026-W37,40,HelloFresh,Herby Pork Linguine,2,3454,578.9
2026-W37,41,HelloFresh,Peri Peri Chicken Fajita Style Tacos,2,3185,460.3
2026-W37,42,HelloFresh,Quick Brazilian Style Roast Chicken and Chickpeas,2,2908,713.3
2026-W37,43,HelloFresh,Air Fryer Miso Peanut Chicken Udon Noodles,2,3098,573.5
2026-W37,44,HelloFresh,Air Fryer Teriyaki Beef Meatballs and Roasted Plums,2,2854,512
2026-W37,45,HelloFresh,Air Fryer Cheesy Pork Meatballs and Sweet Potatoes,2,3440,546
2026-W37,46,HelloFresh,"Creamy Mushroom, Spinach & Ricotta Tortelloni",2,2680,431.4
2026-W37,47,HelloFresh,Spicy Cajun Tomato & Super Greens Rigatoni,2,3005,420.7
2026-W37,48,HelloFresh,Peri Peri Meat-Free Cheeseburger Inspired Bowl,2,2408,514.8
2026-W37,49,HelloFresh,"Mozzarella, Roasted Pepper and Pesto Panini",2,2917,489.2
2026-W37,50,HelloFresh,Cheesy Mediterranean Style Chickpea Puff Pastry Pie,2,3254,809.9
2026-W37,51,HelloFresh,Halloumi and Roasted Pepper Rigatoni,2,3425,573.9
2026-W37,52,HelloFresh,Butter Lentil and Tomato Curry,2,3491,730.2
2026-W37,53,HelloFresh,Indonesian Style Tofu and Veg Noodle Laksa,2,3139,597.8
2026-W37,54,HelloFresh,Padron Pepper and Baked Cheese Orzo,2,2540,391
2026-W37,55,HelloFresh,"Sticky Aubergine, Hoisin and Peanut Noodles",2,2155,517.5
2026-W37,56,HelloFresh,Cheesy Veggie Lentil Ragu Stuffed Pepper,2,2392,680.3
2026-W37,57,HelloFresh,Speedy Cantonese Style Chicken Stir-Fry,2,2167,380
2026-W37,58,HelloFresh,'Nduja Red Pepper Ravioli in Creamy Mushroom Sauce,2,2681,336
2026-W37,59,HelloFresh,Chipotle Chicken and Sweetcorn Bulgur Bowl,2,2679,707.5
2026-W37,60,HelloFresh,Homemade Lamb Keema Pau,2,2696,526
2026-W37,61,HelloFresh,Chermoula Spiced Chorizo and Black Bean Soup,2,2725,685
2026-W37,62,HelloFresh,Middle Eastern Style Spiced Chicken & Lentil Salad,2,1980,434
2026-W37,63,HelloFresh,"Onion, Goat's Cheese and Bacon 'Tartine' Ciabattas",2,2709,576.8
2026-W37,64,HelloFresh,Fried Barramundi and Homemade Hot Honey Chilli Oil,2,2282,501.3
2026-W37,65,HelloFresh,Greek Style Chicken and Spelt Harvest Bowl,2,2474,634.5
2026-W37,66,HelloFresh,Oven-Baked Cheesy Gochujang Beef Risotto,2,3387,710
2026-W37,67,HelloFresh,Teriyaki Pork Stir-Fry,2,2830,405
2026-W37,68,HelloFresh,Porchetta Inspired Pork Ciabatta Rolls,2,3193,567.8
2026-W37,69,HelloFresh,Warming Roast Chicken Breast and Masala Lentil Dal,2,2078,733
2026-W37,70,HelloFresh,Butternut Squash Khmer Chickpea Curry Soup,2,2207,789.2
2026-W37,71,HelloFresh,Peri Peri Spiced Basa and Kiwi-Coriander Salsa,2,2211,517.3
2026-W37,72,HelloFresh,Fuss-Free Cheesy Marinara Chicken Bake,2,2250,546.4
2026-W37,73,HelloFresh,Indian Style Spiced Beef and Pepper Tacos,2,3473,463
2026-W37,74,HelloFresh,Gammon and Creamy Parsley Mustard Sauce,2,2556,557.5
2026-W37,75,HelloFresh,Sticky Spiced Mango Glazed Paneer Tacos,2,4675,622.4
2026-W37,76,HelloFresh,Baked Rosemary Chicken in Creamy Leek Sauce,2,2983,667.9
2026-W37,77,HelloFresh,Pesto Chicken Quesadillas,2,2791,391.4
2026-W37,78,HelloFresh,Speedy Cajun Pork Rice Bowl,2,4091,591.8
2026-W37,79,HelloFresh,Italian Style Pork and Oregano Sausage Meatballs,2,2748,656.4
2026-W37,80,HelloFresh,Chicken on Creamy Ricotta Leeks,2,3421,732.9
2026-W38,1,HelloFresh,Thai Style Peanut Chicken Stir-Fry,2,2825,519.5
2026-W38,2,HelloFresh,BBQ Beef and Pork Cheeseburger,2,3855,560.8
2026-W38,3,HelloFresh,Mexican Style Cheesy Pork Nachos Rapidos,2,4445,678.5
2026-W38,4,HelloFresh,Mexican Style Beef Pasta Bake,2,3430,705.3
2026-W38,5,HelloFresh,"Creamy Chicken, Leek and Pea Puff Pastry Pie",2,4158,782.5
2026-W38,6,HelloFresh,Caprese Quesadillas and Wedges,2,3535,556.4
2026-W38,7,HelloFresh,Build Your Own Beef Chilli Con Carne Bowl,2,4288,810.5
2026-W38,8,HelloFresh,Family Favourite Sweet Chilli Pork & Veg Stir-Fry,2,2836,529.3
2026-W38,9,HelloFresh,Cheesy Italian Style Pork Meatballs and Mash,2,3021,688.5
2026-W38,10,HelloFresh,Laal Maas Inspired Spicy Lamb Meatball Curry,2,2856,656.3
2026-W38,11,HelloFresh,Chettinad Inspired Chicken Biryani,2,3132,629.5
2026-W38,12,HelloFresh,Lahori Style Lamb Seekh Kebab Rolls,2,3436,584.2
2026-W38,13,HelloFresh,Goan Chicken Cafreal Inspired Curry,2,3419,694.5
