week,slot_number,recipe_nk,recipe_title,total_kcal,total_grammage,kcal_net_pantry,grammage_net_pantry
2026-W21,11,d2e02770-81a2-412c-b36a-90ba56fdc5ef,Cơm Tấm Inspired Sweet Spiced Pork and Jasmine Rice,550.6692160611855,629.8,542.9292160611855,627.8
2026-W21,12,8f2491ce-e6ec-4d54-80ec-af4fa23ffa77,Lemongrass and Sambal Beef Larb Style Salad,592.4952198852773,483,526.7452198852773,475.56
2026-W21,13,dd4d3654-2856-48d3-9a5d-151e2b39423c,Fajita Flavours Spinach & Ricotta Tortelloni,843.9292543021032,458.5,712.4292543021032,443.62
2026-W21,14,e4d2162d-f8c2-42a2-8eb7-1a67612bfc37,Vietnamese Cà Ri Chay Inspired Butternut Noodles,637.4282982791586,709.8,637.4282982791586,709.8
2026-W21,15,5087eeb0-16ac-464c-9e62-f9b295a86a58,Chorizo and Purple Sprouting Broccoli Lentil Bowl,669.4550669216061,680.5,661.7150669216061,678.5
2026-W21,16,218d2a4d-e718-4674-96fd-9a9b0f87d515,Crispy Chicken and Herby Jersey Royal Potato Salad,668.738049713193,588,599.118049713193,579.56
2026-W21,17,6c9d7d15-c0e6-4e78-8090-82e6f03fadc8,Thai Red Coconut Beef Meatball Curry,780.831739961759,766.8,776.961739961759,764.9699999999999
2026-W21,18,d05f2420-40ac-40d5-a8a1-3be36168a3a9,Pan-Fried Gammon and Charred Pineapple Rings,629.7801147227533,652.5,558.0801147227533,642.5
2026-W21,19,ba8522c4-ca3b-4eb1-83fb-f5fe161a2dce,Purple Sprouting Broccoli & Spiced Bean Bowl,673.0401529636711,597.8,603.4201529636711,589.3599999999999
2026-W21,20,5bd29602-eacf-4965-899e-77869ea2b182,"Spring Veg, Chickpea and Pickled Rhubarb Salad",819.0726577437858,687,679.8326577437858,670.12
2026-W21,21,11ef0c55-aa5a-4ed7-acb5-131566676264,Chả Cá Thăng Long Inspired Salmon,763.623326959847,464.2,577.983326959847,444.88
2026-W21,22,b668243c-bc50-46a7-9de2-3bd430d5cd83,Belgian Style Haddock in Caper Meunière Sauce,625.7170172084129,523,408.82701720841294,493.56
2026-W21,23,ff44e9a6-b0d4-40d4-8120-596b41bdc94b,Chipotle-Mango Prawn Bulgur Bowl,503.585086042065,588.8,503.585086042065,588.8
2026-W21,24,ced3b400-1f44-48ee-b751-9d5f1deebc84,Thai Style Coconut Prawn Noodle Soup,561.6634799235181,522,553.9234799235181,520
2026-W21,25,6fa5de58-dd1d-4db7-b458-c7196f6c9ed7,Homemade Cheesy Fishcakes,761.7112810707457,549.8,620.3912810707457,530.5299999999999
2026-W21,26,aefd0edf-90f6-405c-a1c4-cc7fbd073c48,"Sausage & Apple Meatballs, Mash and Gravy",700.7648183556405,689,686.2048183556406,685
2026-W21,27,28bb751a-2e62-4cd0-9968-e9386fa14305,Easy Peasy Greek Style Chicken Bowl,1111.6156787762907,579.5,1111.6156787762907,579.5
2026-W21,28,324c6859-20eb-4ef4-9e65-80fbaf6baccd,15 Minute Thai Green Style Chicken Curry,634.0822179732313,433.2,634.0822179732313,433.2
2026-W21,29,8a3b98c4-3f11-4238-a2c4-e4816ac27a0c,Super Quick Chorizo and Tomato Spaghetti,705.3059273422562,316.3,701.0059273422562,315.19
2026-W21,30,ab03d2e1-c0ae-4da2-849b-e11e3c15cfc4,Speedy Sausage Linguine,863.2887189292543,537.5,863.2887189292543,537.5
2026-W21,31,c40aabb6-0640-448f-9a60-7c8b5f2f9dd7,Honey Glazed Sausage Bake and Bravas Inspired Sauce,706.0229445506692,663.9,706.0229445506692,663.9
2026-W21,32,eeed2d56-fff6-4ecd-8ae6-74d7f439043d,Fuss-Free Cheesy Marinara Chicken Bake,539.1969407265774,561.4,539.1969407265774,561.4
2026-W21,33,babcf065-6162-442d-bfd2-f6af3065ae2f,Fuss-Free Teriyaki Chicken Traybake,597.753346080306,515.2,597.753346080306,515.2
2026-W21,34,57b78c52-8db8-4b3d-9e5c-54b05c118783,21 Day Aged Rump Steak and Caesar Style Salad,525.5736137667304,485.8,525.5736137667304,485.8
2026-W21,35,c761327c-7ec7-43d0-a53a-f2bd9b776296,"Quick Chicken, Pea and Spinach Korma",820.2676864244742,468.5,726.2176864244742,456.1724
2026-W21,36,e5cd6a7f-6d0a-4e4f-adb0-21ceae00ec8a,Chermoula Chicken and Sour Cherry Cabbage Bulgur,872.131931166348,557.5,872.131931166348,557.5
2026-W21,37,b1e4e436-636f-4166-a488-6cdff0973894,Dry Laksa Goreng Style Chicken Noodles,975.3824091778203,577,967.6424091778202,575
2026-W21,38,1df448a7-7357-47f9-a84a-0589d83ebc62,Quick Hot Honey Peri Peri Chicken and Pepper Tacos,939.7705544933078,619.7,759.1605544933078,596.4324
2026-W21,39,626c12c6-9f3d-444d-b690-2ceab8c4ab98,Speedy Porky Penne,871.1759082217973,578.9,863.4359082217973,576.9
2026-W21,40,efb5af87-0966-4649-8ca7-f507dd84683e,"Lamb, Sweet Potato and Lentil Rogan Josh",858.9866156787763,610.8,779.5466156787763,598.8
2026-W21,41,dba884ae-6a66-4a3d-abd0-da6a5fb8b38a,Quick Brazilian Style Roast Chicken and Chickpeas,785.8508604206501,788.3,706.4108604206501,776.3
2026-W21,42,2df0254c-cb56-4543-92f3-4e8a6b82a2d6,"Mozzarella, Charred Courgette and Tomato Pizza",1131.453154875717,807.4,1131.453154875717,807.4
2026-W21,43,fd588a1c-5666-41a8-bf74-c95685c25ffe,Mumbai Chilli Cheese Inspired Toastie,816.9216061185468,476,745.2216061185468,466
2026-W21,44,7165e919-fd7a-467e-bf1a-3c46ea27bdf3,One Pot Creamy Leek and Bean Pesto Soup,753.1070745697897,579.3,683.4870745697897,570.8599999999999
2026-W21,45,acac3693-3f59-4749-b838-952552ff50b8,Spicy Cajun Tomato & Super Greens Rigatoni,705.5449330783939,390.7,626.104933078394,378.7
2026-W21,46,6da88353-98fe-4d81-adbf-9c58cf0b09aa,Creamy Chickpea Korma,892.208413001912,532.5,892.208413001912,532.5
2026-W21,47,44afedff-2200-4fc2-a90a-4ca350fae020,Chipotle Lentil and Mushroom Enchiladas,750.2390057361376,502,666.9290057361377,489
2026-W21,48,3e644899-e6d1-4cca-8489-00ee4719e95e,Pan-Fried Halloumi and Pesto Drizzle,707.6959847036328,599,707.6959847036328,599
2026-W21,49,031b140c-bad8-4049-bda2-7c3be3c7f07f,Charred Cabbage and Thai Style Nam Jim Dressing,685.9464627151051,605.8,554.4464627151051,590.92
2026-W21,50,f5bd9f97-45d4-4ec7-bff8-02517e412216,"Spiced Tofu, Sweet Potato and Avocado Salad",803.0592734225621,660.8,718.8792734225622,648.3599999999999
2026-W21,51,4aa4596d-f044-47ea-bc13-149798fcb2ad,Pumpkin and Sage Girasoli in Veggie 'Nduja Sauce,520.3154875717017,427,512.5754875717017,425
2026-W21,52,7b642d5c-3c06-41b9-a919-0cc5586d7304,Mozzarella and Roasted Butternut Squash Panzanella,601.3384321223709,598.4,473.27843212237093,584.41
2026-W21,53,4ef411bf-e76b-4fad-94d1-727e9bf08a88,Hearty Ratatouille Inspired Orzo,608.0305927342256,704.2,600.2905927342256,702.2
2026-W21,54,bb3b7592-fc41-47ca-bab1-5db1bccfd25e,Speedy Spiced Chicken Udon,503.34608030592733,464.3,431.64608030592734,454.3
2026-W21,55,6dd32462-f5ff-4bf2-9fdc-67ebb454d8f7,Creamy Spiced Lentil and Chicken Curry,571.7017208413001,525,571.7017208413001,525
2026-W21,56,2d9f81f1-c445-4dd3-af22-f6b6c0e08509,Speedy Italian Style Pesto Chicken,546.6061185468451,594.5,467.1661185468451,582.5
2026-W21,57,5a67a7b0-1e14-44d8-aa34-866e716aae08,Crispy Chicken Thai Green Style Caesar Salad,590.3441682600383,465,528.4641682600383,457.73
2026-W21,58,cd921d67-d63f-4752-bba3-4bbb99eaebde,Family Favourite Thyme Roasted Chicken,560.4684512428298,709.8,560.4684512428298,709.8
2026-W21,59,dec8fd3c-950a-4a16-9c6c-6666907260cd,Beef and Beany Quesadillas,573.8527724665391,414,569.9827724665391,413
2026-W21,60,41ae9d08-abee-4308-b16f-48652cba0380,"Bacon, Bean and Red Wine Cassoulet",568.5946462715104,661,489.15464627151044,649
2026-W21,61,c635a56e-3919-43d7-b59d-a21bb6c6dd4b,Tandoori Chicken Traybake,550.4302103250478,546.3,550.4302103250478,546.3
2026-W21,62,85fffe39-ce97-409a-b745-25aa816c641c,Basa and Sweet Onion Green Tikka Masala,650.8126195028681,692.3,646.9426195028681,691.3
2026-W21,63,c8e3f67b-91ca-4370-9cef-87e75c124ea3,Confit Duck Leg and Caramelised Leek Jus,834.8470363288718,945.5,830.9770363288718,944.5
2026-W21,64,ef4c5445-2386-4e25-8baa-c4fdedeb0e8d,Sticky Mustard Pork Belly and Red Wine Jus,804.2543021032504,675,804.2543021032504,675
2026-W21,65,f966e6b5-1684-4233-b1c0-bd36d67c4a31,Peri Peri Chicken Burger and Chips,1056.4053537284894,656.3,1056.4053537284894,656.3
2026-W21,66,04177120-9947-4ce5-abcb-b021934b6806,Herby Creamy Tomato Chicken Penne,697.8967495219885,495.4,694.0267495219884,494.4
2026-W21,67,ca51afc3-ebf1-46dc-a18c-af9d5dbb82e1,Sticky Honey Indonesian Style Beef Rice Bowl,610.6596558317399,409.3,610.6596558317399,409.3
2026-W21,68,9d778c69-12fc-47a2-b883-7b1f6e7873d4,Tex-Mex Style Pork Mince Tacos,942.6386233269598,542.8,876.8886233269598,535.3599999999999
2026-W21,69,a11a1b58-070b-4288-a6bf-9bb89b504e51,Chermoula Lamb Koftas and Balsamic Fig Sauce,563.0975143403441,526.3,501.2175143403441,519.0299999999999
2026-W21,70,83f10c21-0735-4161-93e3-375d3686502c,Speedy Chipotle Bean Chilli,750,667.5,678.3,657.5
2026-W21,71,43312023-b335-49dc-bfd2-a9dc8ff95d89,Presto Pesto Pea Rigatoni,766.491395793499,418.5,762.621395793499,417.5
2026-W21,72,bf7f0f35-2a82-4888-9b9c-63c6ee63b6c3,Sirloin Steak in Café de Paris Style Tarragon Sauce,809.5124282982791,661.5,736.0224282982791,652.06
2026-W21,73,ccf5826d-2f85-4afc-962c-89d8d326e534,"Creamy Lemon, King Prawn and Bacon Linguine",747.3709369024856,539.5,747.3709369024856,539.5
2026-W21,74,7586291c-9f08-4254-a16a-8496286a42f6,Pulled Beef Chipotle Chilli Hoagie,1033.4608030592733,882,1025.7208030592733,880
2026-W21,75,74001c65-f838-4c38-a898-7fdb20fb244e,Walnut Crusted Lamb Steak and Red Wine Jus,899.6175908221797,719.4,810.2375908221798,710.0988
2026-W21,76,277cc63d-7255-4e63-a02a-4da9d0e76cb7,Sea Bream and Lemon-Caper Butter Sauce,515.5353728489483,503.5,408.09537284894833,488.06
2026-W21,77,060f5020-9824-407b-a565-20de3c4b1d1e,Thai Style Pulled Chicken Bao,747.6099426386234,720,739.8699426386233,718
2026-W21,78,c9af1548-28d6-4377-b66c-6635e4c64ed2,Chicken and Halloumi Shawarma,1218.2122370936902,744.3,1156.33223709369,737.8599999999999
2026-W21,79,6e4a7b61-5179-44b9-8f2d-784b55924180,BBQ Jerk Style Chicken and Mango Glazed Sausages,953.3938814531548,771,891.5138814531548,764.56
2026-W21,80,83503ab5-b7e3-4282-a92c-5061b753613b,Loaded Chermoula Spiced Whole Roasted Cauliflower,1038.718929254302,891.3,965.2289292543021,881.8599999999999
2026-W22,1,07d4cc55-3a46-4577-aa4a-92f151b65ff4,Indonesian Style Spiced Chicken Noodles,529.1586998087954,423.8,503.2186998087954,416.8
2026-W22,2,6eb6a67d-51e8-458f-9230-362fbeb3099d,BBQ Beef and Pork Cheeseburger,921.3671128107075,560.8,858.6271128107074,552.2475999999999
2026-W22,3,8d92fbe9-4aa7-4144-a279-977166c5fc1e,"Oven-Baked Bacon, White Wine & Mushroom Risotto",669.6940726577437,668.4,600.0740726577437,659.9599999999999
2026-W22,4,c14b9e08-7fa9-4949-90de-d021177b726d,Rosemary Chicken on Oven-Baked Pea Risotto,787.0458891013384,680.4,715.3458891013383,670.4
2026-W22,5,a6003f51-cc72-4ee4-892c-53e478aab076,Sweet Chilli Hoisin Beef Noodles,709.8470363288718,434.5,709.8470363288718,434.5
2026-W22,6,a52e063c-44f7-40a8-a76a-4403827caa31,Mixed Bean Loaded Fries,748.0879541108986,873.5,672.5179541108987,862.5
2026-W22,7,cfcc72fd-a5d7-42fe-93c0-a94ef77d1b94,"Build Your Own: Fried Chicken Bao, Wedges and Salad",931.4053537284894,806.8,854.0453537284894,795.6899999999999
2026-W22,8,10630790-2e7b-4f8a-968e-68a9dfc21f86,Family Favourite Pork Polpette Topped Naanizza,1054.0152963671128,482.6,945.7152963671128,468.6412
2026-W22,9,54ad15cb-fca0-41c4-a263-dc74853d7b01,Fast Fragrant Vietnamese Style Chicken Salad,630.0191204588909,435,498.51912045889094,420.12
2026-W22,10,dc75534d-e69c-41ba-a666-c7227ed48924,Thai Style Spiced Chicken and Satay Sauce,920.889101338432,601,907.559101338432,597.56
2026-W22,11,b88e7daa-bc9f-4ca2-b510-e02242534ad1,Quick Indonesian Inspired Pork Noodles,714.8661567877629,406.8,714.8661567877629,406.8
2026-W22,12,abb17f43-45ac-4fd0-99ea-56d64e79ac5d,Fragrant Sach Ko Ang Inspired Beef Kofta Baguette,867.1128107074569,445.5,859.3728107074569,443.5
2026-W22,13,5246e100-a5c9-4b94-9daa-a2b2ff7ad0ad,Indonesian Gado Gado Inspired Salad,626.6730401529636,619.5,557.0530401529636,610.2299999999999
2026-W22,14,361d6e33-0fdb-4bbc-90ba-2a952cd1ef4f,South East Asian Inspired Chickpea Curry,960.5640535372848,790.2,952.8240535372848,788.2
2026-W22,15,5e9c6f1d-3e87-4d8d-8aa4-3c53cffe1de0,Pork Steak and Sweet & Sour Ginger Rhubarb Sauce,592.2562141491395,548.5,512.8162141491396,536.5
2026-W22,16,28bd49f6-a8c2-4702-8706-9ec8e9aa0446,Purple Sprouting Broccoli and Chorizo Jam Rigatoni,765.2963671128107,562.5,693.5963671128106,552.5
2026-W22,17,2cbf884b-f703-4942-b5c5-b1cb594ccab3,Sticky Thai Style Pork Rice Bowl,709.1300191204589,524.5,709.1300191204589,524.5
2026-W22,18,1d37c4e6-20b0-4c78-835b-8a95468139ee,Harissa Butter Jersey Royal Potato and Bacon Salad,692.1606118546845,455,620.4606118546844,445
2026-W22,19,06b5d740-efff-4a8c-b5e8-c67579c9773d,Crispy Falafel and Harissa Spiced Rice Bowl,861.1376673040153,649.5,769.1676673040153,638.7324
2026-W22,20,904f2606-18d2-4efa-a607-37e4d0d68707,Creamy Green Pesto Butter Bean Shakshuka,887.906309751434,828,852.056309751434,823
2026-W22,21,99651658-b154-4496-b997-4ae6f37a37cf,Peri Peri Spiced Salmon and Cheesy Chips,628.585086042065,515.8,628.585086042065,515.8
2026-W22,22,9b7d06ca-ccca-4727-83ff-7671a67b6634,Cheesy Crusted Haddock,710.0860420650096,728.4,675.7060420650096,724.8212
2026-W22,23,29f6f5be-2eeb-4fea-b430-fe3f6583690d,Peanut and Prawn Noodle Stir-Fry,492.82982791586994,451,492.82982791586994,451
2026-W22,24,e9ef608b-f16d-4a66-80de-d17aa68c747d,Quick Chermoula Prawns and Stir-Fried Veg,452.9158699808795,461.3,452.9158699808795,461.3
2026-W22,25,f2140542-6c62-4b4d-9ce0-c6af384ecd9e,Crispy Jerk Basa Burger and Chips,902.4856596558317,652.3,836.7356596558317,644.1899999999999
2026-W22,26,56e9b992-4c2f-4b5e-9141-f9601697a4d1,Creamy Bacon Linguine Pesto Alfredo,762.6673040152963,471.3,762.6673040152963,471.3
2026-W22,27,a4fdd427-1ece-4c4d-8b7f-ae26b651c980,Super Quick Spicy Middle Eastern Style Chicken,965.3441682600383,581.8,893.6441682600382,571.8
2026-W22,28,dc8e5b92-4e3b-423d-9a18-50fcf26481f8,15 Minute Chicken Tikka Masala,799.7131931166348,475,728.0131931166347,465
2026-W22,29,77400435-6873-44d4-a2cb-ae254d2fd9bf,Super Quick Pork Cheeseburger Inspired Sloppy Joe,931.6443594646271,409.3,865.8943594646271,401.86
2026-W22,30,da6b1168-2150-47fb-8175-ec6a2d56a7d0,15 Minute Cheesy Bacon Orzo,733.2695984703632,351.3,733.2695984703632,351.3
2026-W22,31,10925a18-5099-4cb3-91a4-3562ed8d5a23,Chinese BBQ Style Pork Steak,566.6826003824092,542.5,494.9826003824092,532.5
2026-W22,32,a61100a9-9b71-40bf-bece-cb3ca3c59598,Chipotle Chicken Fajita Traybake,497.37093690248565,521.3,497.37093690248565,521.3
2026-W22,33,57bbbda5-e5cd-44eb-a37f-ee2007b4382f,Caribbean Jerk Inspired Chicken Traybake,538.0019120458891,577.3,538.0019120458891,577.3
2026-W22,34,10fb0b27-d9d6-4842-824a-57fec1c024ff,21 Day Aged Rump Steak and Creamy Cajun Rigatoni,808.3173996175908,432.3,728.8773996175908,420.3
2026-W22,35,4edd0efc-9f94-4477-bf43-7b25e4b56b87,Quick Chicken and Pesto Cream Sauce,759.0822179732313,722.5,707.3022179732313,715.28
2026-W22,36,15720516-5f9b-4e61-bd28-367d511b2fed,Creamy Pesto Ham Tortelloni,714.6271510516252,440.7,714.6271510516252,440.7
2026-W22,37,33d7fef8-9974-4346-98ef-695da935c549,Gyros Inspired Sweet Chilli Chicken Flatbread,984.4646271510516,526.5,807.2946271510516,503.06
2026-W22,38,b59a897f-85f5-47c0-82d0-94261401b512,Sweet and Sticky Korean Style Chicken Stir-Fry,649.1395793499044,576,630.9395793499043,571
2026-W22,39,dcfe553a-05a4-4ada-ad0c-fbd5cb1504fe,Super Quick Teriyaki Pork,744.7418738049713,407.5,744.7418738049713,407.5
2026-W22,40,1ba2c6b0-ab75-43f3-a94f-9290b78572a9,Sausages and Smoky Bean Casserole,717.4952198852773,625.7,612.0252198852772,612.26
2026-W22,41,26815d47-a341-4c3f-bdfd-9ca1e234b0bf,Quick Warming Chettinad Style Chicken Curry,817.1606118546845,572,809.4206118546845,570
2026-W22,42,8d537391-c52b-46db-b73a-700f839dfefd,Cheesy Loaded Veggie Nachos,972.5143403441682,648.3,893.0743403441681,636.3
2026-W22,43,4f65a7c0-ad54-49d0-8a6e-b582d6dc3d4f,Peanut-Sesame Charred Hispi Cabbage Bowl,932.8393881453154,856.8,843.4593881453154,847.4988
2026-W22,44,69fe7995-73a9-49d0-8ac9-a853d11392e3,Warming Indian Style Spiced Charred Corn Dal,881.453154875717,659.5,766.163154875717,642.5
2026-W22,45,972dbd68-ad8a-40e3-a493-2e78db6f84f1,"Simple Lemon, Leek and Pea Linguine",839.6271510516252,479,760.1871510516253,467
2026-W22,46,ceb57323-a50c-4e7c-96d9-f5526b0e952e,Spinach and Ricotta Tortelloni in Spicy Cajun Sauce,712.2370936902486,467.3,632.7970936902486,455.3
2026-W22,47,034bf3c7-d5c8-429e-acee-c828462985f2,Mexican Style Roasted Veg Salad,634.0822179732313,500,448.4422179732313,480.68
2026-W22,48,6aca9123-5e57-4a9f-b390-0fdcf9a8927c,Halloumi Thai Red Style Curry,848.4703632887189,408.2,848.4703632887189,408.2
2026-W22,49,e9eeac82-d86a-4b82-a279-0b1a7dd4fb6f,Classic Meat-Free Mince Lasagne,886.7112810707457,576.5,715.0012810707457,549.8399999999999
2026-W22,50,7f7c2bce-ee7d-4c3a-8227-b4855c4e7691,Palak Tofu Curry and Basmati Rice,883.8432122370937,637.3,797.5832122370937,622.4699999999999
2026-W22,51,19281768-629a-4dbc-8e2b-8c7fb218a5ae,Rosé Style Linguine and TABASCO® Sauce Drizzle,712.9541108986615,539.3,712.9541108986615,539.3
2026-W22,52,cfebc2b1-bde1-466b-8649-5b0b5a06cbd1,Baked Goat's Cheese & Caramelised Onion Naanizza,586.0420650095602,288.5,586.0420650095602,288.5
2026-W22,53,d27ca8b0-27a6-4628-bc16-ab81deab531f,Sweet Potato and Refried Bean Burrito Bowl,611.8546845124283,491.3,611.8546845124283,491.3
2026-W22,54,30aad82b-58f7-4ff9-a748-0ff899242976,Sambal Teriyaki Chicken Stir-Fry,521.5105162523901,422.5,521.5105162523901,422.5
2026-W22,55,62b2d0f1-80dd-4782-b2f2-062e86776605,Speedy Tomato Cajun Chicken,558.3173996175908,565.3,554.4473996175908,564.3
2026-W22,56,34f159e1-859c-4946-9e85-d1c169d2ee5e,Easy Hoisin Chicken Noodles,519.5984703632887,401,519.5984703632887,401
2026-W22,57,2dda092d-8ec0-4ed0-9898-78ce18e419a8,Butterflied Chicken and Passion Fruit Hot Sauce,564.7705544933078,591,564.7705544933078,591
2026-W22,58,214ba53d-b01e-4dc9-b1c2-b37a00984b51,Turkish Inspired Chicken and Toasted Tomato Bulgur,525.3346080305927,585.9,525.3346080305927,585.9
2026-W22,59,627b3bc3-2ecc-4c96-b27d-f3c5a34c3678,Italian Style Sausage and Ditali Pasta Soup,578.3938814531549,634.9,570.6538814531549,632.9
2026-W22,60,3598424b-6d89-4b8b-ae81-3934bebdc312,Naked Beef Burger in Creamy Truffle Sauce,586.7590822179732,505.3,586.7590822179732,504.47
2026-W22,61,fe2560f6-bc2a-4e50-a01d-915fd75a8728,Crispy Chicken and Black Garlic Rice,684.5124282982791,641.3,680.6424282982791,640.3
2026-W22,62,d1b84463-4f94-4db3-9453-c4049ab19fda,Quick Basa and Mediterranean Style Pearl Couscous,606.8355640535373,514.8,527.3955640535373,502.79999999999995
2026-W22,63,4fa211c7-64fe-48c7-be46-9d397e555492,Lamb Steak in Lemon-Garlic Butter,544.4550669216061,541.9,472.7550669216061,531.9
2026-W22,64,9f59cfc2-e23a-4cc4-80ce-76b7f03c8d8c,BBQ Pulled Duck Burger,1254.302103250478,708,1188.552103250478,700.56
2026-W22,65,cf631f86-8575-4d6f-a424-f701dda0ae2b,Peri Peri Chicken Burger and Wedges,1056.4053537284894,656.3,1056.4053537284894,656.3
2026-W22,66,19d97104-6f3d-49e4-a1e6-4096da294aea,Herby Creamy Tomato Chicken Penne,697.8967495219885,495.4,694.0267495219884,494.4
2026-W22,67,3ea7a90a-cf4f-4ee5-a06e-841449a6b943,Sticky Honey Indonesian Style Beef Rice Bowl,610.6596558317399,409.3,610.6596558317399,409.3
2026-W22,68,70871987-66a3-471b-9216-3932168a35a2,Tex-Mex Style Pork Mince Tacos,942.6386233269598,542.8,876.8886233269598,535.3599999999999
2026-W22,69,9bbd0d8a-4b90-44aa-b05a-cf42e5f24e81,Chermoula Lamb Koftas and Balsamic Fig Sauce,563.0975143403441,526.3,501.2175143403441,519.0299999999999
2026-W22,70,8045207d-e3bb-4b3f-95eb-981b47672817,Speedy Chipotle Bean Chilli,752.6290630975143,667.5,680.9290630975142,657.5
2026-W22,71,10eb03f9-5c27-4cbf-a9dd-9881cb697d39,Presto Pesto Pea Rigatoni,769.1204588910133,418.5,765.2504588910133,417.5
2026-W22,72,3f60d603-37fb-4df9-b47d-cb4eb4ef6fc1,Pan-Seared Lamb Steak and Homemade Salsa Verde,611.6156787762906,778.4,535.1756787762906,767.9599999999999
2026-W22,73,6bc69587-2c5a-4d02-bbc6-a9168a4a0f70,"Creamy Orkney Crab, Samphire and King Prawn Linguine",748.5659655831739,489.5,748.5659655831739,489.5
2026-W22,74,abf504a1-fa0c-4816-b410-77bed0ee9ab8,21 Day Aged Sirloin and Cheesy Bacon Hasselbacks,853.2504780114723,561,783.6304780114723,552.56
2026-W22,75,1f6f407e-00f8-4ba3-86bf-157bf457ae9f,Chipotle Pulled Chicken and Chorizo Quesadillas,1529.1586998087953,815.4,1467.2786998087952,808.9599999999999
2026-W22,76,9e52e9ba-48fd-43de-b331-a3a162fba604,Indonesian Style Chicken and King Prawn Fried Rice,566.6826003824092,691.8,562.8126003824092,690.8
2026-W22,77,8304188e-11b5-4079-b3e6-08fb95f1181b,Ultimate Smoky Pulled Pork Mac & Cheese,1659.8948374760994,775,1567.1648374760994,759.22
2026-W22,78,fbf40811-3f1a-48c4-acaf-ccb424c90b68,Ultimate Fish and Chips,711.9980879541108,573.5,610.2880879541108,561.5
2026-W22,79,3c57e4ba-60f2-41dd-b69a-5ba9edad40c9,Crispy Chicken Burger and Chorizo Jam,1713.1931166347993,714.3,1713.1931166347993,713.4699999999999
2026-W22,80,9d82d67d-2fd5-424f-9173-5779406e46c8,Honey Halloumi Tacos and Sweet Potato Wedges,1215.3441682600383,756.8,1207.6041682600383,754.8
2026-W23,1,9bdf55b4-35d9-490d-aea6-89a083642c04,Oven-Baked Glazed Paprika Chicken,662.284894837476,695.4,662.284894837476,695.4
2026-W23,2,1f3caaab-0e5d-4fa6-8cea-85ef10c390ef,"Hoisin Beef, Pork and Mixed Veg Stir-Fry",686.6634799235181,391,686.6634799235181,391
2026-W23,3,10cde339-90fc-403a-b2e1-bf21f85ee46d,"Bangers, Mash and Leek & Chive Sauce",617.8298279158699,579.5,617.8298279158699,579.5
2026-W23,4,91dbe979-f353-4dcb-8fe2-201d2988caae,Sweet and Sticky Chicken on Rice,811.6634799235181,702.5,787.8734799235182,696.06
2026-W23,5,7330da3b-09c6-4674-b79b-977f16d3c83d,Italian Inspired Sausage Naanizza,889.8183556405353,406.5,824.0683556405353,399.06
2026-W23,6,88895c3a-45de-4669-ae3d-669e54fcdc28,Peri Peri Sweet Potato and Black Bean Enchiladas,861.1376673040153,652.3,853.3976673040153,650.3
2026-W23,7,91082561-74f3-4454-80e8-1ad8db77ce89,Sweet Chilli Fried Chicken Tortillas,1065.7265774378584,722.3,1026.6165774378585,716.1399999999999
